form	lemma	POS	morph
རྟ་	རྟ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
ཤེ་	ཤེ་	VERB
འདོད་	འདོད་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
གཅིག་	གཅིག་	NUM
ཡིན་	ཡིན་	NO_POS
དབེཐོས་པ་	དབེཐོས་པ་	NON_WORD
གང་ཞིག་	གང་ཞིག་	NO_POS
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
གཅིག་	གཅིག་	NUM
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
མཉན་	མཉན་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
དབོསྣས་པ་	དབོསྣས་པ་	NON_WORD
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཁྱེདེ་		NON_WORD
དང་	དང་	NO_POS
གཅིག་	གཅིག་	NUM
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
མཉན་	མཉན་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
དགོས་པ་	དགོས་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཁྱོདི་		NON_WORD
མཉན་	མཉན་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཁྱེདེ་		NON_WORD
མཉན་	མཉན་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
མཚོན་བྱ་	མཚོན་བྱ་	OTHER
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
མཉན་	མཉན་	VERB
བྱ་	བྱ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོད་	འདོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
		
རྟགས་རིགས་	རྟགས་རིགས་	OTHER
རྒྱས་པ་	རྒྱས་པ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གཉིས་པོ་	གཉིས་པོ་	NUM
གང་རུང་	གང་རུང་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
ཐུན་མོང་	ཐུན་མོང་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
དཏྲེཛེས་		NON_WORD
།་		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
གཉིས་པོ་	གཉིས་པོ་	NUM
གང་རུང་	གང་རུང་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཡིན་	ཡིན་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གང་ཞིག་	གང་ཞིག་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོཐོས་		NON_WORD
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
དགག་པ་	དགག་པ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
གཞི་མཐུན་པ་	གཞི་མཐུན་པ་	NO_POS
མདེ་		NON_WORD
ན་	ན་	ADP
།		PUNCT
ཁྱོདི་		NON_WORD
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དགག་རྟགས་	དགག་རྟགས་	NO_POS
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
ཟེ་	ཟེ་	VERB
ན་	ན་	ADP
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
ཆོཐོས་		NON_WORD
ཅན་	ཅན་	PART
།		PUNCT
ཁྱོདི་		NON_WORD
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དགག་རྟགས་	དགག་རྟགས་	NO_POS
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཁྱོདི་		NON_WORD
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གང་ཞིག་	གང་ཞིག་	NO_POS
ཁྱོདི་		NON_WORD
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
རྟགས་	རྟགས་	NOUN
སྦྱོང་	སྦྱོང་	VERB
སྤྱི་		
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
		
བྱ་	བྱ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
དགག་པ་	དགག་པ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
གཞི་མཐུན་པ་	གཞི་མཐུན་པ་	NO_POS
འདི་པ་	འདི་པ་	PRON
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།་		PUNCT
དང་པོ་	དང་པོ་	ADJ
སླ་	སླ་	VERB
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཀྱིས་	གིས་	PART
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
དགག་པ་	དགག་པ་	VERB
ཡང་	ཀྱང་	PART
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
གཞི་མཐུན་	གཞི་མཐུན་	NO_POS
མཐོད་པ་	མཐོད་པ་	NON_WORD
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དེ་དེ་	དེ་དེ་	NO_POS
འདྲ་	འདྲ་	VERB
འི་	གི་	PART
གཞི་མཐུན་	གཞི་མཐུན་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དེ་དེ་	དེ་དེ་	NO_POS
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
གང་ཞིག་	གང་ཞིག་	NO_POS
དེ་	དེ་	DET
དགག་པ་	དགག་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།་		PUNCT
སྒྲ་	སྒྲ་	NOUN
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
མི་རྟག་	མི་རྟག་	OTHER
སྟེ་	སྟེ་	PART
།		PUNCT
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཞེ་	ཅེས་	PART
བཀོདི་པ་	བཀོདི་པ་	NON_WORD
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དེ་དེ་	དེ་དེ་	NO_POS
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
དེ་དོན་	དེ་དོན་	PRON
གཞན་	གཞན་	DET
བཀག་པ་	བཀག་པ་	VERB
འི་	གི་	PART
དགག་པ་	དགག་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ངག་	ངག་	NOUN
དེ་	དེ་	DET
དགག་	དགག་	VERB
སྒྲ་	སྒྲ་	NOUN
བདུན་	བདུན་	NUM
ཇིག་		NON_WORD
ནང་	ནང་	NOUN
ན་	ནས་	PART
།		PUNCT
དོནི་		NON_WORD
གཞན་	གཞན་	DET
འགོག་པ་	འགོག་པ་	VERB
འི་	གི་	PART
དགག་ཚིག་	དགག་ཚིག་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།་		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དགག་རྟགས་	དགག་རྟགས་	NO_POS
ཡང་དག་	ཡང་དག་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
སྒྲུབ་	སྒྲུབ་	VERB
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
		
རྟགས་རིགས་	རྟགས་རིགས་	OTHER
རྒྱས་པ་	རྒྱས་པ་	VERB
།		PUNCT
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
འབྲས་	འབྲས་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གང་རུང་	གང་རུང་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།་		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
འབྲས་	འབྲས་	NOUN
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཁྱབ་	ཁྱབ་	VERB
ཟེ་	ཟེ་	VERB
ན་	ན་	ADP
།		PUNCT
དུ་	ལ་	PART
བཿ་		NON_WORD
ཐོ་	ཐོ་	VERB
ཅན་	ཅན་	PART
།		PUNCT
དུ་	ལ་	PART
ལྡན་	ལྡན་	VERB
		
		
ལ་ལ་	ལ་ལ་	PRON
མེ་	མེ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
།		PUNCT
ཁྱོདི་		NON_WORD
ཀྱི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཁྱོདི་		NON_WORD
དེ་	དེ་	DET
སྒྲུབ་	སྒྲུབ་	VERB
ཀྱི་	གི་	PART
འབྲས་	འབྲས་	NOUN
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
མེ་	མེ་	NOUN
མདེ་པ་	མདེ་པ་	NON_WORD
ཚེཚེས་		NON_WORD
ཅན་	ཅན་	PART
།		PUNCT
དུ་བ་	དུ་བ་	NOUN
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
དུ་	ལ་	PART
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལ་ལ་	ལ་ལ་	PRON
མེ་	མེ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
།		PUNCT
མེ་	མེ་	NOUN
འདི་པ་	འདི་པ་	PRON
ཆོ་	ཆོ་	OTHER
ས་	ས་	ADP
ཅན་	ཅན་	PART
།		PUNCT
ཁྱེདི་		NON_WORD
དུ་	ལ་	PART
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལ་ལ་	ལ་ལ་	PRON
ཁྱོད་	ཁྱོད་	PRON
དུ་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཁྱོདི་		NON_WORD
བདག་མེད་	བདག་མེད་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།་		PUNCT
འདོད་	འདོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདུས་མ་བྱས་	འདུས་མ་བྱས་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
ཁོ་ན་	ཁོ་ན་	DET
རེ་	རེ་	DET
།		PUNCT
རི་བོང་	རི་བོང་	NOUN
རྭ་	རྭ་	NOUN
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
དུ་	ལ་	PART
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལ་ལ་	ལ་ལ་	PRON
ཁྱོད་	ཁྱོད་	PRON
དུ་	ལ་	PART
རྟགས་	རྟགས་	NOUN
སྦྱོརི་		NON_WORD
སྤྱི་		
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
		
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
བདག་མེད་	བདག་མེད་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོདི་		NON_WORD
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུ་	སུ་	ADP
བཟུང་	བཟུང་	NO_POS
བྱ་	བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོད་	འདོད་	VERB
ན་	ན་	ADP
།		PUNCT
མི་	མི་	PART
འཐད་པ་	འཐད་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཆོས་མ་	ཆོས་མ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཆོས་མ་	ཆོས་མ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཟེ་	ཟེ་	VERB
ན་	ན་	ADP
།		PUNCT
རེ་ཞིག་	རེ་ཞིག་	NO_POS
མ་	མ་	PART
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ཚེསྣས་		NON_WORD
དང་	དང་	NO_POS
དགག་བྱ་	དགག་བྱ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ནི་	ནི་	NO_POS
ཆོ་	ཆོ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ཞིག་	ཅིག་	PART
ལ་	ལ་	ADP
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
གི་	གི་	PART
བདག་	བདག་	PRON
དེ་	དེ་	DET
རྟགས་	རྟགས་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
གི་	གི་	PART
དགག་	དགག་	VERB
བྱའིཿ་		NON_WORD
ཐོ་	ཐོ་	VERB
སུ་	སུ་	ADP
གཞུང་	གཞུང་	NOUN
དུ་མ་	དུ་མ་	ADJ
ལ་	ལ་	ADP
ས་	གིས་	PART
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
